 num     #instances         #bytes  class name (module)
4196:             3             96  com.sun.org.apache.xerces.internal.utils.XMLSecurityManager$NameMap (java.xml@11.0.7)
4197:             4             96  com.sun.prism.PhongMaterial$MapType (javafx.graphics@11.0.7)
4198:             4             96  com.sun.prism.impl.PrismSettings$RasterizerType (javafx.graphics@11.0.7)
4199:             6             96  com.sun.proxy.$Proxy72
4200:             4             96  com.sun.scenario.effect.AbstractShadow$ShadowMode (javafx.graphics@11.0.7)
4201:             3             96  com.sun.scenario.effect.Offset (javafx.graphics@11.0.7)
4202:             1             96  com.sun.security.sasl.Provider (java.security.sasl@11.0.7)
4203:             1             96  com.sun.security.sasl.gsskerb.JdkSASL (jdk.security.jgss@11.0.7)
4204:             3             96  com.sun.webkit.Disposer$WeakDisposerRecord (javafx.web@11.0.7)
4205:             3             96  com.sun.webkit.perf.PerfLogger (javafx.web@11.0.7)
4206:             4             96  de.plushnikov.intellij.plugin.inspection.modifiers.RedundantModifiersInfoType
4207:             4             96  fuck_the_regulations_v321.aO
4208:             4             96  git4idea.GitRevisionNumber
4209:             3             96  git4idea.config.UpdateMethod
4210:             4             96  git4idea.history.GitCommitRequirements$DiffRenameLimit
4211:             4             96  gnu.trove.THashMap$EntryView
4212:             2             96  gnu.trove.TIntFloatHashMap
4213:             2             96  gnu.trove.TIntLongHashMap
4214:             2             96  gnu.trove.TObjectFloatHashMap
4215:             3             96  io.netty.buffer.PoolThreadCache$MemoryRegionCache$Entry
4216:             3             96  io.netty.channel.AdaptiveRecvByteBufAllocator
4217:             2             96  io.netty.channel.DefaultChannelPipeline
4218:             4             96  io.netty.channel.VoidChannelPromise
4219:             3             96  io.netty.handler.codec.CodecOutputList$CodecOutputLists
4220:             4             96  io.netty.util.ResourceLeakDetector$Level
4221:             4             96  io.netty.util.internal.DefaultPriorityQueue
4222:             4             96  java.awt.Dialog$ModalityType (java.desktop@11.0.7)
4223:             2             96  java.awt.ImageMediaEntry (java.desktop@11.0.7)
4224:             1             96  java.awt.PopupMenu (java.desktop@11.0.7)
4225:             2             96  java.io.BufferedReader (java.base@11.0.7)
4226:             4             96  java.io.ObjectOutputStream$ReplaceTable (java.base@11.0.7)
4227:             2             96  java.lang.ProcessImpl (java.base@11.0.7)
4228:             3             96  java.lang.Runtime$Version (java.base@11.0.7)
4229:             3             96  java.lang.invoke.SimpleMethodHandle (java.base@11.0.7)
4230:             4             96  java.lang.module.ModuleDescriptor$Modifier (java.base@11.0.7)
4231:             4             96  java.lang.module.ModuleDescriptor$Opens (java.base@11.0.7)
4232:             4             96  java.lang.module.ModuleDescriptor$Requires$Modifier (java.base@11.0.7)
4233:             4             96  java.math.MathContext (java.base@11.0.7)
4234:             6             96  java.net.InetSocketAddress (java.base@11.0.7)
4235:             2             96  java.net.NetworkInterface (java.base@11.0.7)
4236:             4             96  java.nio.file.FileVisitResult (java.base@11.0.7)
4237:             4             96  java.text.Normalizer$Form (java.base@11.0.7)
4238:             4             96  java.time.format.DateTimeFormatterBuilder$OffsetIdPrinterParser (java.base@11.0.7)
4239:             4             96  java.time.format.DateTimeFormatterBuilder$SettingsParser (java.base@11.0.7)
4240:             6             96  java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet (java.base@11.0.7)
4241:             3             96  java.util.concurrent.atomic.LongAdder (java.base@11.0.7)
4242:             2             96  java.util.concurrent.locks.ReentrantReadWriteLock$FairSync (java.base@11.0.7)
4243:             4             96  java.util.regex.Pattern$BmpCharPredicate$$Lambda$1266/0x0000000801122440 (java.base@11.0.7)
4244:             4             96  java.util.regex.Pattern$Qtype (java.base@11.0.7)
4245:             4             96  java.util.stream.StreamShape (java.base@11.0.7)
4246:             4             96  javafx.css.StyleOrigin (javafx.graphics@11.0.7)
4247:             4             96  javafx.geometry.Side (javafx.graphics@11.0.7)
4248:             4             96  javafx.geometry.VPos (javafx.graphics@11.0.7)
4249:             4             96  javafx.scene.effect.BlurType (javafx.graphics@11.0.7)
4250:             4             96  javafx.scene.input.MouseButton (javafx.graphics@11.0.7)
4251:             2             96  javafx.scene.layout.BackgroundPosition (javafx.graphics@11.0.7)
4252:             4             96  javafx.scene.layout.BackgroundRepeat (javafx.graphics@11.0.7)
4253:             4             96  javafx.scene.text.TextAlignment (javafx.graphics@11.0.7)
4254:             1             96  javafx.stage.Window$TKBoundsConfigurator (javafx.graphics@11.0.7)
4255:             4             96  javassist.bytecode.AttributeInfo
4256:             4             96  javax.swing.ClientPropertyKey (java.desktop@11.0.7)
4257:             3             96  javax.swing.JComponent$ActionStandin (java.desktop@11.0.7)
4258:             6             96  javax.swing.JRootPane$RootLayout (java.desktop@11.0.7)
4259:             6             96  javax.swing.JTree$TreeModelHandler (java.desktop@11.0.7)
4260:             6             96  javax.swing.JTree$TreeSelectionRedirector (java.desktop@11.0.7)
4261:             3             96  javax.swing.TimerQueue$DelayedTimer (java.desktop@11.0.7)
4262:             4             96  javax.swing.UIManager$LookAndFeelInfo (java.desktop@11.0.7)
4263:             6             96  javax.swing.plaf.basic.BasicPopupMenuUI$Actions (java.desktop@11.0.7)
4264:             3             96  javax.swing.text.DefaultEditorKit$BeginLineAction (java.desktop@11.0.7)
4265:             3             96  javax.swing.text.DefaultEditorKit$BeginParagraphAction (java.desktop@11.0.7)
4266:             3             96  javax.swing.text.DefaultEditorKit$BeginWordAction (java.desktop@11.0.7)
4267:             3             96  javax.swing.text.DefaultEditorKit$EndLineAction (java.desktop@11.0.7)
4268:             3             96  javax.swing.text.DefaultEditorKit$EndParagraphAction (java.desktop@11.0.7)
4269:             3             96  javax.swing.text.DefaultEditorKit$EndWordAction (java.desktop@11.0.7)
4270:             6             96  javax.swing.text.DefaultStyledDocument$StyleChangeHandler (java.desktop@11.0.7)
4271:             6             96  javax.swing.text.DefaultStyledDocument$StyleContextChangeHandler (java.desktop@11.0.7)
4272:             4             96  javax.swing.text.PlainView$FPMethodArgs (java.desktop@11.0.7)
4273:             3             96  javax.swing.text.StyledEditorKit$AlignmentAction (java.desktop@11.0.7)
4274:             3             96  javax.swing.text.StyledEditorKit$FontFamilyAction (java.desktop@11.0.7)
4275:             2             96  javax.swing.text.html.StyleSheet$ListPainter (java.desktop@11.0.7)
4276:             1             96  jdk.internal.jimage.ImageReader$SharedImageReader (java.base@11.0.7)
4277:             4             96  jdk.internal.logger.BootstrapLogger$LoggingBackend (java.base@11.0.7)
4278:             3             96  jdk.internal.logger.LazyLoggers$LazyLoggerAccessor (java.base@11.0.7)
4279:             4             96  jdk.internal.module.IllegalAccessLogger$Mode (java.base@11.0.7)
4280:             2             96  jdk.internal.ref.CleanerImpl$WeakCleanableRef (java.base@11.0.7)
4281:             3             96  jdk.internal.reflect.UnsafeFloatFieldAccessorImpl (java.base@11.0.7)
4282:             4             96  kotlin.collections.State
4283:             4             96  kotlin.reflect.KVisibility
4284:             4             96  kotlin.reflect.jvm.internal.impl.descriptors.CallableMemberDescriptor$Kind
4285:             4             96  kotlin.reflect.jvm.internal.impl.descriptors.Modality
4286:             1             96  kotlin.reflect.jvm.internal.impl.descriptors.impl.ClassConstructorDescriptorImpl
4287:             1             96  kotlin.reflect.jvm.internal.impl.descriptors.impl.PropertyDescriptorImpl
4288:             4             96  kotlin.reflect.jvm.internal.impl.metadata.ProtoBuf$MemberKind
4289:             4             96  kotlin.reflect.jvm.internal.impl.metadata.ProtoBuf$Modality
4290:             4             96  kotlin.reflect.jvm.internal.impl.metadata.ProtoBuf$Type$Argument$Projection
4291:             4             96  kotlin.reflect.jvm.internal.impl.metadata.deserialization.Flags$EnumLiteFlagField
4292:             4             96  kotlin.reflect.jvm.internal.impl.resolve.ExternalOverridabilityCondition$Result
4293:             4             96  kotlin.reflect.jvm.internal.impl.serialization.deserialization.AnnotatedCallableKind
4294:             4             96  kotlin.reflect.jvm.internal.impl.types.AbstractTypeConstructor$supertypes$1
4295:             4             96  kotlin.reflect.jvm.internal.impl.types.AbstractTypeConstructor$supertypes$3
4296:             3             96  kotlin.reflect.jvm.internal.impl.types.ClassTypeConstructorImpl
4297:             3             96  kotlin.reflect.jvm.internal.impl.types.Variance
4298:             4             96  kotlin.reflect.jvm.internal.impl.types.checker.TypeCheckingProcedure$EnrichedProjectionKind
4299:             3             96  kotlin.reflect.jvm.internal.impl.utils.Jsr305State
4300:             4             96  kotlinx.coroutines.CoroutineStart
4301:             3             96  morfologik.fsa.CFSA2
4302:             6             96  morfologik.fsa.FSATraversal
4303:             4             96  net.jpountz.lz4.LZ4FrameOutputStream$BLOCKSIZE
4304:             3             96  net.sourceforge.pmd.properties.StringProperty
4305:             4             96  org.antlr.v4.runtime.atn.SetTransition
4306:             3             96  org.apache.log4j.helpers.PatternParser$BasicPatternConverter
4307:             1             96  org.apache.xerces.impl.dtd.XMLDTDProcessor
4308:             4             96  org.apache.xerces.impl.xpath.regex.Token$ParenToken
4309:             4             96  org.apache.xerces.impl.xpath.regex.Token$UnionToken
4310:             2             96  org.apache.xerces.util.XMLAttributesImpl
4311:             4             96  org.imgscalr.Scalr$Mode
