No dump file specified
 num     #instances         #bytes  class name (module)
2511:             2             32  org.springframework.beans.factory.support.CglibSubclassingInstantiationStrategy
2512:             2             32  org.springframework.beans.factory.support.NullBean
2513:             1             32  org.springframework.beans.propertyeditors.CustomMapEditor
2514:             1             32  org.springframework.beans.propertyeditors.PatternEditor
2515:             2             32  org.springframework.boot.ClearCachesApplicationListener
2516:             1             32  org.springframework.boot.actuate.autoconfigure.audit.AuditAutoConfiguration$AuditEventRepositoryConfiguration$$EnhancerBySpringCGLIB$$ed95f24f
2517:             1             32  org.springframework.boot.actuate.autoconfigure.audit.AuditEventsEndpointAutoConfiguration$$EnhancerBySpringCGLIB$$7cb573f8
2518:             1             32  org.springframework.boot.actuate.autoconfigure.beans.BeansEndpointAutoConfiguration$$EnhancerBySpringCGLIB$$e0f0cba1
2519:             1             32  org.springframework.boot.actuate.autoconfigure.cache.CachesEndpointAutoConfiguration$$EnhancerBySpringCGLIB$$4d50e226
2520:             1             32  org.springframework.boot.actuate.autoconfigure.condition.ConditionsReportEndpointAutoConfiguration$$EnhancerBySpringCGLIB$$66b4b404
2521:             1             32  org.springframework.boot.actuate.autoconfigure.endpoint.EndpointAutoConfiguration$$EnhancerBySpringCGLIB$$de43ce0
2522:             1             32  org.springframework.boot.actuate.autoconfigure.endpoint.jmx.DefaultEndpointObjectNameFactory
2523:             1             32  org.springframework.boot.actuate.autoconfigure.endpoint.jmx.JmxEndpointProperties
2524:             1             32  org.springframework.boot.actuate.autoconfigure.endpoint.web.ServletEndpointManagementContextConfiguration$$EnhancerBySpringCGLIB$$2671e858
2525:             1             32  org.springframework.boot.actuate.autoconfigure.endpoint.web.WebEndpointAutoConfiguration$WebEndpointServletConfiguration$$EnhancerBySpringCGLIB$$62193ff8
2526:             1             32  org.springframework.boot.actuate.autoconfigure.endpoint.web.servlet.WebMvcEndpointManagementContextConfiguration$$EnhancerBySpringCGLIB$$24c9bf12
2527:             1             32  org.springframework.boot.actuate.autoconfigure.health.HealthEndpointAutoConfiguration$$EnhancerBySpringCGLIB$$1579364b
2528:             1             32  org.springframework.boot.actuate.autoconfigure.health.HealthEndpointConfiguration$$EnhancerBySpringCGLIB$$70986e9a
2529:             1             32  org.springframework.boot.actuate.autoconfigure.health.HealthEndpointWebExtensionConfiguration$$EnhancerBySpringCGLIB$$bc8902af
2530:             1             32  org.springframework.boot.actuate.autoconfigure.health.HealthEndpointWebExtensionConfiguration$ServletWebHealthConfiguration$$EnhancerBySpringCGLIB$$ae039c36
2531:             1             32  org.springframework.boot.actuate.autoconfigure.info.InfoEndpointAutoConfiguration$$EnhancerBySpringCGLIB$$a233ec0b
2532:             1             32  org.springframework.boot.actuate.autoconfigure.logging.LoggersEndpointAutoConfiguration$$EnhancerBySpringCGLIB$$fe24b0a5
2533:             1             32  org.springframework.boot.actuate.autoconfigure.management.HeapDumpWebEndpointAutoConfiguration$$EnhancerBySpringCGLIB$$82dbc93a
2534:             1             32  org.springframework.boot.actuate.autoconfigure.management.ThreadDumpEndpointAutoConfiguration$$EnhancerBySpringCGLIB$$fbc6d7d0
2535:             1             32  org.springframework.boot.actuate.autoconfigure.metrics.CompositeMeterRegistryAutoConfiguration$$EnhancerBySpringCGLIB$$aa50c8e
2536:             1             32  org.springframework.boot.actuate.autoconfigure.metrics.JvmMetricsAutoConfiguration$$EnhancerBySpringCGLIB$$a644d74b
2537:             1             32  org.springframework.boot.actuate.autoconfigure.metrics.LogbackMetricsAutoConfiguration$$EnhancerBySpringCGLIB$$1ecafd15
2538:             1             32  org.springframework.boot.actuate.autoconfigure.metrics.MeterRegistryConfigurer
2539:             1             32  org.springframework.boot.actuate.autoconfigure.metrics.MeterRegistryPostProcessor
2540:             1             32  org.springframework.boot.actuate.autoconfigure.metrics.MetricsAutoConfiguration$$EnhancerBySpringCGLIB$$9f7b9116
2541:             1             32  org.springframework.boot.actuate.autoconfigure.metrics.MetricsEndpointAutoConfiguration$$EnhancerBySpringCGLIB$$50652b61
2542:             1             32  org.springframework.boot.actuate.autoconfigure.metrics.MetricsProperties
2543:             1             32  org.springframework.boot.actuate.autoconfigure.metrics.MetricsProperties$Distribution
2544:             1             32  org.springframework.boot.actuate.autoconfigure.metrics.SystemMetricsAutoConfiguration$$EnhancerBySpringCGLIB$$2639d0c5
2545:             1             32  org.springframework.boot.actuate.autoconfigure.metrics.export.simple.SimpleMetricsExportAutoConfiguration$$EnhancerBySpringCGLIB$$e88fe856
2546:             1             32  org.springframework.boot.actuate.autoconfigure.metrics.web.tomcat.TomcatMetricsAutoConfiguration$$EnhancerBySpringCGLIB$$116e77de
2547:             1             32  org.springframework.boot.actuate.autoconfigure.scheduling.ScheduledTasksEndpointAutoConfiguration$$EnhancerBySpringCGLIB$$e3e1b17e
2548:             1             32  org.springframework.boot.actuate.autoconfigure.system.DiskSpaceHealthIndicatorAutoConfiguration$$EnhancerBySpringCGLIB$$b4b44b25
2549:             1             32  org.springframework.boot.actuate.autoconfigure.trace.http.HttpTraceAutoConfiguration$$EnhancerBySpringCGLIB$$c0b01ab8
2550:             1             32  org.springframework.boot.actuate.autoconfigure.trace.http.HttpTraceAutoConfiguration$ServletTraceFilterConfiguration$$EnhancerBySpringCGLIB$$da9ed72
2551:             1             32  org.springframework.boot.actuate.autoconfigure.trace.http.HttpTraceEndpointAutoConfiguration$$EnhancerBySpringCGLIB$$704ef303
2552:             1             32  org.springframework.boot.actuate.autoconfigure.web.mappings.MappingsEndpointAutoConfiguration$$EnhancerBySpringCGLIB$$50d76dc5
2553:             1             32  org.springframework.boot.actuate.autoconfigure.web.mappings.MappingsEndpointAutoConfiguration$ServletWebConfiguration$$EnhancerBySpringCGLIB$$59e27dc8
2554:             1             32  org.springframework.boot.actuate.autoconfigure.web.mappings.MappingsEndpointAutoConfiguration$ServletWebConfiguration$SpringMvcConfiguration$$EnhancerBySpringCGLIB$$c7de023d
2555:             1             32  org.springframework.boot.actuate.autoconfigure.web.server.ManagementContextAutoConfiguration$$EnhancerBySpringCGLIB$$f4876edd
2556:             1             32  org.springframework.boot.actuate.autoconfigure.web.server.ManagementContextAutoConfiguration$SameManagementContextConfiguration$1
2557:             1             32  org.springframework.boot.actuate.autoconfigure.web.server.ManagementContextAutoConfiguration$SameManagementContextConfiguration$EnableSameManagementContextConfiguration$$EnhancerBySpringCGLIB$$814c5b20
2558:             1             32  org.springframework.boot.actuate.autoconfigure.web.server.ManagementServerProperties
2559:             2             32  org.springframework.boot.actuate.autoconfigure.web.server.OnManagementPortCondition
2560:             1             32  org.springframework.boot.actuate.autoconfigure.web.servlet.ServletManagementContextAutoConfiguration$$EnhancerBySpringCGLIB$$4c0f46ee
2561:             2             32  org.springframework.boot.actuate.endpoint.Sanitizer
2562:             1             32  org.springframework.boot.actuate.endpoint.jmx.annotation.JmxEndpointDiscoverer
2563:             2             32  org.springframework.boot.actuate.endpoint.web.EndpointMapping
2564:             2             32  org.springframework.boot.actuate.endpoint.web.servlet.SkipPathExtensionContentNegotiation
2565:             1             32  org.springframework.boot.actuate.management.HeapDumpWebEndpoint
2566:             1             32  org.springframework.boot.actuate.system.DiskSpaceHealthIndicator
2567:             2             32  org.springframework.boot.autoconfigure.BackgroundPreinitializer
2568:             2             32  org.springframework.boot.autoconfigure.SharedMetadataReaderFactoryContextInitializer
2569:             2             32  org.springframework.boot.autoconfigure.SharedMetadataReaderFactoryContextInitializer$CachingMetadataReaderFactoryPostProcessor
2570:             2             32  org.springframework.boot.autoconfigure.SharedMetadataReaderFactoryContextInitializer$SharedMetadataReaderFactoryBean
2571:             1             32  org.springframework.boot.autoconfigure.aop.AopAutoConfiguration$$EnhancerBySpringCGLIB$$9f4e3779
2572:             1             32  org.springframework.boot.autoconfigure.aop.AopAutoConfiguration$CglibAutoProxyConfiguration$$EnhancerBySpringCGLIB$$901437ed
2573:             2             32  org.springframework.boot.autoconfigure.condition.BeanTypeRegistry$$Lambda$242/0x0000000800d72c40
2574:             1             32  org.springframework.boot.autoconfigure.context.ConfigurationPropertiesAutoConfiguration$$EnhancerBySpringCGLIB$$43814405
2575:             1             32  org.springframework.boot.autoconfigure.gson.GsonAutoConfiguration$$EnhancerBySpringCGLIB$$92b2cc41
2576:             1             32  org.springframework.boot.autoconfigure.http.GsonHttpMessageConvertersConfiguration$$EnhancerBySpringCGLIB$$b8a8cf25
2577:             1             32  org.springframework.boot.autoconfigure.http.HttpProperties$Encoding
2578:             1             32  org.springframework.boot.autoconfigure.http.JacksonHttpMessageConvertersConfiguration$$EnhancerBySpringCGLIB$$d1827a79
2579:             1             32  org.springframework.boot.autoconfigure.http.JacksonHttpMessageConvertersConfiguration$MappingJackson2HttpMessageConverterConfiguration$$EnhancerBySpringCGLIB$$db0f46eb
2580:             1             32  org.springframework.boot.autoconfigure.http.JacksonHttpMessageConvertersConfiguration$MappingJackson2XmlHttpMessageConverterConfiguration$$EnhancerBySpringCGLIB$$2e5d1200
2581:             1             32  org.springframework.boot.autoconfigure.http.codec.CodecsAutoConfiguration$$EnhancerBySpringCGLIB$$c69f4bb4
2582:             1             32  org.springframework.boot.autoconfigure.http.codec.CodecsAutoConfiguration$JacksonCodecConfiguration$$EnhancerBySpringCGLIB$$bbd1d403
2583:             1             32  org.springframework.boot.autoconfigure.http.codec.CodecsAutoConfiguration$LoggingCodecConfiguration$$EnhancerBySpringCGLIB$$f0cda48f
2584:             1             32  org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$$EnhancerBySpringCGLIB$$9196d5d7
2585:             1             32  org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$Jackson2ObjectMapperBuilderCustomizerConfiguration$$EnhancerBySpringCGLIB$$1ceee050
2586:             1             32  org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperConfiguration$$EnhancerBySpringCGLIB$$af8b3848
2587:             1             32  org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$ParameterNamesModuleConfiguration$$EnhancerBySpringCGLIB$$43ba577e
2588:             1             32  org.springframework.boot.autoconfigure.jmx.ParentAwareNamingStrategy
2589:             2             32  org.springframework.boot.autoconfigure.logging.ConditionEvaluationReportLoggingListener$ConditionEvaluationReportListener
